GOM: Zeit [s],GOM: Dehnung (Mittelwert): Epsilon Y [%],Querdehnung (Mittelwert): Epsilon X [%],Verformung 1: LÃ¤nge Y-Differenz [mm],ZWICK-AVG: Dehnung,ZWICK-AVG: Standardkraft,ZWICK-AVG: Prfzeit,ZWICK-AVG: Geschwindigkeitsverhltnis,ZWICK-AVG: Standardweg,Sum of ZWICK samples
109.0,0.615911701,-0.155233336,0.263551047,2.4608016666666668,1029.0966666666666,106.15166666666669,1.0,2.4608016666666668,6
108.8,0.613747548,-0.154784829,0.262693139,2.456182222222222,1026.7744444444445,105.95344444444446,1.0,2.456182222222222,9
108.6,0.612045654,-0.155323246,0.26194592,2.450953333333333,1025.0316666666668,105.72816666666667,1.0,2.450953333333333,6
108.4,0.610678065,-0.154484792,0.261788568,2.447122857142857,1023.9542857142858,105.56371428571428,1.0,2.447122857142857,7
108.2,0.609023614,-0.153657893,0.261777387,2.442055555555556,1021.1611111111112,105.34677777777779,1.0,2.442055555555556,9
108.0,0.607370411,-0.153442922,0.259716732,2.437772857142857,1019.7214285714286,105.16357142857143,1.0,2.437772857142857,7
107.8,0.606373772,-0.152888893,0.259959685,2.43244,1018.2271428571429,104.93514285714286,1.0,2.43244,7
107.6,0.604258251,-0.15267531,0.257528782,2.4281542857142857,1016.7342857142858,104.752,1.0,2.4281542857142857,7
107.4,0.603653987,-0.153056127,0.259532278,2.4233644444444438,1015.1600000000001,104.54688888888889,1.0,2.4233644444444438,9
107.2,0.600918414,-0.151702665,0.256853031,2.41842,1013.1300000000001,104.3345,1.0,2.41842,6
107.0,0.599662523,-0.151748816,0.256532483,2.4144666666666663,1011.9650000000001,104.16466666666666,1.0,2.4144666666666663,6
106.8,0.597187387,-0.151186992,0.256174685,2.4098289999999993,1009.643,103.96589999999999,1.0,2.4098289999999993,10
106.6,0.596102977,-0.151607699,0.255795016,2.405117142857143,1008.2728571428571,103.76342857142856,1.0,2.405117142857143,7
106.4,0.595653327,-0.150566864,0.256319197,2.400432857142857,1005.5357142857143,103.56357142857144,1.0,2.400432857142857,7
106.2,0.593420176,-0.15005143,0.254960739,2.395356,1004.9379999999999,103.3462,1.0,2.395356,5
106.0,0.591701,-0.150850249,0.253792886,2.391092857142857,1002.3,103.16385714285714,1.0,2.391092857142857,7
105.8,0.590296718,-0.14971458,0.253803449,2.386084285714286,1000.3077142857143,102.94928571428571,1.0,2.386084285714286,7
105.6,0.590015188,-0.149827534,0.251367804,2.3807319999999996,998.6658,102.7184,1.0,2.3807319999999996,5
105.4,0.587004985,-0.149104333,0.251505172,2.3766766666666665,996.8654999999999,102.545,1.0,2.3766766666666665,6
105.2,0.585839761,-0.148400218,0.250685139,2.37337,995.7037500000001,102.403,1.0,2.37337,4
105.0,0.583677228,-0.148404664,0.249207632,2.3674033333333333,993.3808333333333,102.14800000000001,1.0,2.3674033333333333,6
104.8,0.582255726,-0.148012004,0.250169753,2.36232875,991.130375,101.93075000000002,1.0,2.36232875,8
104.6,0.580200046,-0.147282678,0.248614463,2.358194,990.3028,101.75380000000001,1.0,2.358194,5
104.4,0.57973718,-0.147826998,0.248119432,2.35345,988.7348749999999,101.55037499999999,1.0,2.35345,8
104.2,0.578392003,-0.14649189,0.248162302,2.3490659999999997,987.8637999999999,101.362,1.0,2.3490659999999997,5
104.0,0.576366682,-0.146514332,0.248390295,2.3440975,984.81475,101.14824999999999,1.0,2.3440975,4
103.8,0.57377204,-0.146620637,0.244448918,2.33982125,983.943625,100.965375,1.0,2.33982125,8
103.6,0.572675685,-0.145284289,0.245088754,2.3349757142857146,982.3881428571427,100.75785714285713,1.0,2.3349757142857146,7
103.4,0.572181785,-0.14495149,0.245347064,2.3301657142857146,980.1478571428571,100.55214285714285,1.0,2.3301657142857146,7
103.2,0.5698338,-0.145044477,0.243360424,2.3254828571428567,978.4057142857143,100.35214285714287,1.0,2.3254828571428567,7
103.0,0.568010452,-0.144821207,0.24399311,2.3213642857142855,976.4145714285714,100.175,1.0,2.3213642857142855,7
102.8,0.567179523,-0.144206995,0.244212681,2.3167211111111117,974.8936666666666,99.97533333333334,1.0,2.3167211111111117,9
102.6,0.565835116,-0.144207123,0.241936694,2.312125,972.183375,99.7775,1.0,2.312125,8
102.4,0.563516106,-0.143585943,0.2429796,2.30750625,971.9655,99.58,1.0,2.30750625,8
102.2,0.562676717,-0.143657443,0.242033221,2.30263,970.7315,99.37124999999999,1.0,2.30263,6
102.0,0.560941889,-0.142287785,0.240089259,2.2980522222222226,968.1179999999999,99.17527777777778,1.0,2.2980522222222226,9
101.8,0.558038319,-0.141905274,0.239244713,2.2931960000000005,965.0397,98.96775,1.0,2.2931960000000005,10
101.6,0.557679648,-0.142507384,0.239004695,2.2883585714285712,963.7207142857143,98.76035714285715,1.0,2.2883585714285712,7
101.4,0.555443098,-0.142070182,0.237698002,2.2839657142857144,962.7252857142857,98.57178571428572,1.0,2.2839657142857144,7
101.2,0.554362113,-0.142124692,0.236053314,2.2792966666666667,961.149,98.37083333333334,1.0,2.2792966666666667,3
101.0,0.552857171,-0.142833529,0.237600886,2.274118571428571,959.9872857142857,98.14892857142856,1.0,2.274118571428571,7
100.8,0.551477201,-0.141579875,0.236540533,2.2697333333333334,956.7933333333332,97.96124999999999,1.0,2.2697333333333334,6
100.6,0.549795085,-0.141050726,0.235814782,2.264842857142857,954.7605714285713,97.75214285714286,1.0,2.264842857142857,7
100.4,0.54841807,-0.140724762,0.235267342,2.260615555555556,953.5991111111111,97.57111111111112,1.0,2.260615555555556,9
100.2,0.546999634,-0.14048167,0.233360326,2.2556216666666664,951.8568333333333,97.3575,1.0,2.2556216666666664,6
100.0,0.544914185,-0.139594182,0.233179175,2.25130875,949.969375,97.1725,1.0,2.25130875,8
99.8,0.54357626,-0.1392467,0.23236708,2.2465100000000002,949.0362857142857,96.96607142857144,1.0,2.2465100000000002,7
99.6,0.541811027,-0.139074344,0.231377886,2.241265,945.4686666666666,96.74083333333333,1.0,2.241265,6
99.4,0.540930648,-0.138738058,0.232215422,2.2368528571428574,945.0537142857144,96.55214285714284,1.0,2.2368528571428574,7
99.2,0.538435732,-0.138631792,0.2304522,2.232595,942.3472500000003,96.37,1.0,2.232595,8
99.0,0.537720582,-0.1379469,0.229244046,2.2273500000000004,939.4288,96.1455,1.0,2.2273500000000004,5
98.8,0.53573592,-0.137129109,0.228848584,2.2231899999999998,938.2091249999999,95.9678125,1.0,2.2231899999999998,8
98.6,0.534209023,-0.138225989,0.229153704,2.2181919999999997,935.2472,95.7535,1.0,2.2181919999999997,5
98.4,0.533249923,-0.136787488,0.227662659,2.21417,933.6042857142857,95.58035714285714,1.0,2.21417,7
98.2,0.531055624,-0.135911191,0.228698533,2.2085150000000002,932.98225,95.3375,1.0,2.2085150000000002,4
98.0,0.529885902,-0.135118491,0.227066813,2.2043999999999997,930.617857142857,95.16071428571429,1.0,2.2043999999999997,7
97.8,0.528728155,-0.135329005,0.226055942,2.1994357142857144,928.1288571428571,94.94892857142857,1.0,2.1994357142857144,7
97.6,0.526653632,-0.135150434,0.225505558,2.19474625,926.8842499999998,94.7478125,1.0,2.19474625,8
97.4,0.524970352,-0.134803064,0.223948025,2.1905224999999997,925.3598749999999,94.5678125,1.0,2.1905224999999997,8
97.2,0.523350682,-0.134530962,0.224442495,2.185895714285714,922.4044285714284,94.36928571428572,1.0,2.185895714285714,7
97.0,0.522121142,-0.134735961,0.223251319,2.1812985714285715,920.4131428571429,94.17178571428572,1.0,2.1812985714285715,7
96.8,0.521167313,-0.13340604,0.224263542,2.1770375,919.91525,93.98812500000001,1.0,2.1770375,4
96.6,0.519936344,-0.13307473,0.22242974,2.1717588888888884,917.5923333333335,93.76194444444444,1.0,2.1717588888888884,9
96.4,0.518494381,-0.134495186,0.221220075,2.166805,915.3421250000001,93.55031249999999,1.0,2.166805,8
96.2,0.516973931,-0.133521677,0.221645701,2.162444285714286,913.1952857142857,93.36321428571429,1.0,2.162444285714286,7
96.0,0.515398024,-0.132389078,0.219426538,2.1578433333333336,911.9784444444443,93.16666666666667,1.0,2.1578433333333336,9
95.8,0.513927249,-0.132060663,0.219851408,2.153422,911.2042000000001,92.97749999999999,1.0,2.153422,5
95.6,0.511927074,-0.131810871,0.21902537,2.14883,907.9682857142856,92.78035714285714,1.0,2.14883,7
95.4,0.510991755,-0.131763623,0.218150349,2.1439100000000004,906.4748571428571,92.56892857142859,1.0,2.1439100000000004,7
95.2,0.509593653,-0.130633798,0.217051162,2.139052857142857,904.7327142857142,92.36035714285715,1.0,2.139052857142857,7
95.0,0.508079976,-0.131082539,0.217331838,2.134778,902.8412000000001,92.1775,1.0,2.134778,5
94.8,0.506859543,-0.1302552,0.217361264,2.129464,901.4472,91.94999999999999,1.0,2.129464,5
94.6,0.504883487,-0.129918146,0.216600601,2.125024285714286,898.0125714285715,91.76035714285715,1.0,2.125024285714286,7
94.4,0.503853891,-0.12941128,0.215734466,2.12092375,897.9191250000001,91.58500000000001,1.0,2.12092375,8
94.2,0.502242836,-0.128942386,0.215643414,2.11599,894.7493333333333,91.37333333333332,1.0,2.11599,9
94.0,0.50042674,-0.128529228,0.214462987,2.11121125,892.6923750000001,91.16749999999999,1.0,2.11121125,8
93.8,0.499916909,-0.128391605,0.212422266,2.1063133333333335,890.8776666666668,90.95750000000001,1.0,2.1063133333333335,9
93.6,0.498075119,-0.128131411,0.213282056,2.10176625,889.2081249999999,90.7625,1.0,2.10176625,8
93.4,0.49625089,-0.128010544,0.211799914,2.0967350000000002,888.5547499999999,90.5475,1.0,2.0967350000000002,4
93.2,0.494943955,-0.127311758,0.212974037,2.0922300000000003,885.3603333333334,90.35458333333334,1.0,2.0922300000000003,6
93.0,0.494284047,-0.12742063,0.211812158,2.0877262500000002,883.5456249999999,90.1625,1.0,2.0877262500000002,8
92.8,0.492089246,-0.127294123,0.211556937,2.0831585714285716,882.0832857142857,89.96607142857144,1.0,2.0831585714285716,7
92.6,0.490839512,-0.126782901,0.211285036,2.078085,880.1336666666666,89.7475,1.0,2.078085,6
92.4,0.488236001,-0.126114694,0.209419125,2.0737285714285716,878.3498571428571,89.56071428571428,1.0,2.0737285714285716,7
92.2,0.488164813,-0.12600828,0.210470542,2.0695871428571424,876.6075714285715,89.38321428571429,1.0,2.0695871428571424,7
92.0,0.486153714,-0.12574111,0.208454032,2.0647100000000003,872.6251428571429,89.175,1.0,2.0647100000000003,7
91.8,0.484618598,-0.124923376,0.208279256,2.0599933333333333,871.9062222222223,88.97305555555558,1.0,2.0599933333333333,9
91.6,0.483110658,-0.124589019,0.2068881,2.055175,869.607375,88.7675,1.0,2.055175,8
91.4,0.481757061,-0.123751557,0.207269017,2.0507612500000003,866.7762499999999,88.57749999999999,1.0,2.0507612500000003,8
91.2,0.481230933,-0.124732959,0.20561341,2.0456385714285714,865.905,88.3575,1.0,2.0456385714285714,7
91.0,0.478932588,-0.123519202,0.203881142,2.0412444444444438,863.3886666666667,88.16888888888889,1.0,2.0412444444444438,9
90.8,0.47740773,-0.122910458,0.205545707,2.03655,862.2027499999999,87.9675,1.0,2.03655,8
90.6,0.476370174,-0.122408614,0.204744755,2.0318699999999996,860.67825,87.76750000000001,1.0,2.0318699999999996,4
90.4,0.474892887,-0.12295338,0.202000963,2.02726375,858.936125,87.5703125,1.0,2.02726375,8
90.2,0.473336286,-0.121914273,0.202050711,2.022217142857143,856.4472857142858,87.35464285714286,1.0,2.022217142857143,7
90.0,0.472111217,-0.121509883,0.202004695,2.017557142857143,853.7092857142856,87.15464285714286,1.0,2.017557142857143,7
89.8,0.471055526,-0.121691269,0.201455612,2.0130887499999996,851.31375,86.96281250000001,1.0,2.0130887499999996,8
89.6,0.469468709,-0.121303655,0.199525617,2.0085525,849.7893750000001,86.7675,1.0,2.0085525,8
89.4,0.46797531,-0.120493639,0.198944109,2.003857142857143,847.9848571428572,86.56642857142857,1.0,2.003857142857143,7
89.2,0.465385868,-0.121428244,0.20041235,1.9990666666666665,846.1596666666668,86.36125,1.0,1.9990666666666665,6
89.0,0.465060294,-0.119618819,0.199292175,1.99471375,844.7802500000001,86.175,1.0,1.99471375,8
88.8,0.463816623,-0.119977889,0.196996562,1.98985875,842.820125,85.9675,1.0,1.98985875,8
88.6,0.462221366,-0.119331709,0.19818718,1.9848766666666666,840.6421666666669,85.75416666666666,1.0,1.9848766666666666,6
88.4,0.461368504,-0.118418148,0.197749359,1.9811466666666668,838.3191666666667,85.59416666666668,1.0,1.9811466666666668,6
88.2,0.459876366,-0.118363601,0.196893336,1.97634625,836.94,85.38749999999999,1.0,1.97634625,8
88.0,0.458861026,-0.118942322,0.19550846,1.9706733333333333,835.125,85.14416666666666,1.0,1.9706733333333333,3
87.8,0.45688373,-0.117611037,0.194992345,1.9665525000000001,831.06,84.9675,1.0,1.9665525000000001,4
87.6,0.455459603,-0.11745966,0.19505751,1.9625742857142856,831.3088571428572,84.7975,1.0,1.9625742857142856,7
87.4,0.452934315,-0.117647763,0.194368407,1.9573150000000001,827.575375,84.57250000000002,1.0,1.9573150000000001,8
87.2,0.452530244,-0.117640057,0.193932603,1.9526922222222223,826.0267777777779,84.37527777777778,1.0,1.9526922222222223,9
87.0,0.450985158,-0.116783185,0.192651045,1.947892857142857,824.3397142857144,84.16892857142857,1.0,1.947892857142857,7
86.8,0.450225915,-0.116514895,0.192545846,1.9433714285714283,822.8464285714286,83.97464285714285,1.0,1.9433714285714283,7
86.6,0.447979139,-0.115487503,0.191221952,1.9380812499999998,820.170875,83.7475,1.0,1.9380812499999998,8
86.4,0.446601181,-0.116084205,0.190241657,1.9337566666666666,817.8962222222223,83.56194444444446,1.0,1.9337566666666666,9
86.2,0.445960238,-0.115968694,0.190817824,1.928894,816.0766,83.354,1.0,1.928894,5
86.0,0.444744172,-0.115532505,0.190271036,1.9245450000000002,814.799,83.16791666666667,1.0,1.9245450000000002,6
85.8,0.443574955,-0.115602463,0.190063085,1.9195483333333334,812.1853333333333,82.95458333333333,1.0,1.9195483333333334,6
85.6,0.441198901,-0.115195846,0.188465081,1.91526,810.152625,82.77,1.0,1.91526,8
85.4,0.439972761,-0.11478235,0.188781701,1.9109166666666664,808.9911666666667,82.58416666666666,1.0,1.9109166666666664,6
85.2,0.438559933,-0.11324212,0.188755815,1.9060416666666669,806.9585000000001,82.37416666666667,1.0,1.9060416666666669,6
85.0,0.437563818,-0.113280347,0.18727938,1.9013887500000002,804.0547499999999,82.175,1.0,1.9013887500000002,8
84.8,0.435261029,-0.112925541,0.186179373,1.8966514285714282,801.9391428571428,81.97214285714287,1.0,1.8966514285714282,7
84.6,0.433683179,-0.11338067,0.186241405,1.8919444444444444,800.2798888888889,81.77083333333333,1.0,1.8919444444444444,9
84.4,0.432787173,-0.112962769,0.18629972,1.8878899999999998,798.3052,81.5975,1.0,1.8878899999999998,5
84.2,0.431725462,-0.113041009,0.184796858,1.8826066666666665,796.2146666666666,81.37111111111112,1.0,1.8826066666666665,9
84.0,0.429539137,-0.11169615,0.183577572,1.878656,794.8208000000001,81.20150000000001,1.0,1.878656,5
83.8,0.428928446,-0.111463586,0.183609898,1.8734025,792.51225,80.9753125,1.0,1.8734025,8
83.6,0.427494352,-0.111543416,0.183593249,1.8684887500000003,790.11675,80.765,1.0,1.8684887500000003,8
83.4,0.425893556,-0.111904658,0.182151612,1.863652857142857,787.0055714285716,80.55785714285715,1.0,1.863652857142857,7
83.2,0.424893701,-0.109938476,0.181808972,1.8595114285714287,785.512,80.38035714285715,1.0,1.8595114285714287,7
83.0,0.422837543,-0.110464725,0.182149911,1.85458875,783.3652499999998,80.17,1.0,1.85458875,8
82.8,0.421945762,-0.109979213,0.179121284,1.8500277777777778,781.6955555555555,79.97527777777779,1.0,1.8500277777777778,9
82.6,0.419962096,-0.109165821,0.180107477,1.8452016666666664,779.0823333333334,79.76791666666666,1.0,1.8452016666666664,6
82.4,0.418840659,-0.108929931,0.179230604,1.8406866666666666,778.0174444444444,79.57333333333334,1.0,1.8406866666666666,9
82.2,0.417805754,-0.1085922,0.178772691,1.835556,775.3072,79.35350000000001,1.0,1.835556,5
82.0,0.417310158,-0.108186815,0.177635208,1.8311290000000002,772.8683000000001,79.16375000000001,1.0,1.8311290000000002,10
81.8,0.415358435,-0.108780176,0.177444746,1.8262266666666669,771.2421666666665,78.95458333333333,1.0,1.8262266666666669,6
81.6,0.413554731,-0.10755249,0.176640305,1.8220983333333336,769.4998333333333,78.77749999999999,1.0,1.8220983333333336,6
81.4,0.412534286,-0.107746575,0.175359483,1.8171830000000004,767.4673,78.5675,1.0,1.8171830000000004,10
81.2,0.41121604,-0.106275663,0.175953264,1.8123525,765.507125,78.36,1.0,1.8123525,8
81.0,0.408957551,-0.107722468,0.174905553,1.807655,763.3294999999999,78.15781249999999,1.0,1.807655,8
80.8,0.407645225,-0.105764864,0.173616534,1.8026119999999999,761.3692,77.94149999999999,1.0,1.8026119999999999,5
80.6,0.406587296,-0.106583196,0.173995218,1.7985928571428573,759.627142857143,77.76928571428572,1.0,1.7985928571428573,7
80.4,0.405388056,-0.105936877,0.174274429,1.7938774999999998,756.360375,77.5675,1.0,1.7938774999999998,8
80.2,0.403934807,-0.105064423,0.172687032,1.7892357142857143,755.1471428571429,77.36892857142857,1.0,1.7892357142857143,7
80.0,0.402739561,-0.103648356,0.172719072,1.7851433333333333,752.9483333333334,77.19416666666667,1.0,1.7851433333333333,6
79.8,0.401925154,-0.104912886,0.172378092,1.7794550000000002,750.262375,76.9503125,1.0,1.7794550000000002,8
79.6,0.400136152,-0.103898114,0.171059872,1.7752025000000002,749.173375,76.7675,1.0,1.7752025000000002,8
79.4,0.398298966,-0.103844907,0.170997381,1.7703237500000002,747.21325,76.55749999999999,1.0,1.7703237500000002,8
79.2,0.398071297,-0.10333619,0.170415204,1.7658566666666669,744.721,76.36638888888889,1.0,1.7658566666666669,9
79.0,0.396655181,-0.102873866,0.16993185,1.7613837500000002,742.8576249999999,76.175,1.0,1.7613837500000002,8
78.8,0.39522419,-0.103306506,0.169962731,1.7563042857142857,739.7152857142858,75.9575,1.0,1.7563042857142857,7
78.6,0.394138521,-0.10213423,0.169123258,1.7517116666666668,738.1391666666667,75.76125,1.0,1.7517116666666668,6
78.4,0.391922633,-0.102959579,0.167244263,1.7472655555555552,736.0096666666667,75.57083333333334,1.0,1.7472655555555552,9
78.2,0.390485168,-0.102144654,0.166836189,1.7424683333333337,733.2026666666667,75.36458333333333,1.0,1.7424683333333337,6
78.0,0.390213531,-0.102258719,0.166677883,1.7375399999999996,732.4975714285713,75.1525,1.0,1.7375399999999996,7
77.8,0.387211023,-0.100729444,0.166527314,1.73274625,730.2263750000001,74.94749999999999,1.0,1.73274625,8
77.6,0.386961839,-0.100665435,0.167087915,1.7286333333333335,727.6855,74.77125,1.0,1.7286333333333335,6
77.4,0.385984601,-0.100119688,0.163670578,1.7236974999999999,724.7816250000002,74.56,1.0,1.7236974999999999,8
77.2,0.383714917,-0.10027219,0.163424171,1.71884,723.475,74.3525,1.0,1.71884,4
77.0,0.382972881,-0.0998466109,0.162356694,1.7148349999999999,721.5873333333333,74.18083333333333,1.0,1.7148349999999999,6
76.8,0.381619178,-0.100040791,0.163103383,1.7095137500000002,718.2483749999999,73.9528125,1.0,1.7095137500000002,8
76.6,0.379497483,-0.099169651,0.162393028,1.7050377777777779,717.0383333333333,73.75972222222222,1.0,1.7050377777777779,9
76.4,0.378072543,-0.098818906,0.161022031,1.7007237499999999,715.63475,73.57500000000002,1.0,1.7007237499999999,8
76.2,0.377644361,-0.0983108931,0.161005368,1.695847142857143,712.5860000000001,73.36607142857143,1.0,1.695847142857143,7
76.0,0.376558085,-0.0973856816,0.161132587,1.6913616666666664,709.3916666666668,73.17416666666666,1.0,1.6913616666666664,6
75.8,0.375303086,-0.0982568493,0.159897525,1.6863714285714284,708.3544285714286,72.96071428571427,1.0,1.6863714285714284,7
75.6,0.37226924,-0.0968602588,0.160073118,1.6817244444444446,706.3913333333335,72.76222222222222,1.0,1.6817244444444446,9
75.4,0.372109972,-0.0966548007,0.158656318,1.6770825,703.656875,72.56281249999999,1.0,1.6770825,8
75.2,0.371447511,-0.0958721443,0.160539768,1.67255,702.3502500000001,72.3675,1.0,1.67255,8
75.0,0.369340888,-0.0962467456,0.157483193,1.6683228571428568,699.6434285714286,72.18607142857142,1.0,1.6683228571428568,7
74.8,0.367810267,-0.0960146209,0.156918415,1.6632966666666666,696.3248333333332,71.97083333333333,1.0,1.6632966666666666,6
74.6,0.366478432,-0.0958456851,0.157495384,1.6583057142857143,694.9145714285714,71.75785714285713,1.0,1.6583057142857143,7
74.4,0.364393531,-0.0960606469,0.155396519,1.6538666666666666,694.2921666666666,71.5675,1.0,1.6538666666666666,6
74.2,0.363608929,-0.0955878106,0.156148299,1.64908,690.1855714285713,71.36321428571429,1.0,1.64908,7
74.0,0.362856357,-0.0938489036,0.154760588,1.6445366666666665,689.0655,71.1675,1.0,1.6445366666666665,6
73.8,0.361223943,-0.0939248925,0.153479214,1.6395875,686.66975,70.95531249999999,1.0,1.6395875,8
73.6,0.360001325,-0.0940507498,0.153852356,1.6348266666666664,685.0,70.75083333333333,1.0,1.6348266666666664,6
73.4,0.358913018,-0.0940906357,0.153697964,1.63026125,682.7497500000001,70.55499999999999,1.0,1.63026125,8
73.2,0.357828763,-0.093801175,0.153998872,1.6257712500000001,681.660625,70.3628125,1.0,1.6257712500000001,8
73.0,0.356525375,-0.0931511944,0.153358104,1.620874,678.7861999999999,70.1535,1.0,1.620874,5
72.8,0.354638788,-0.0925198988,0.152441724,1.6163411111111108,676.5791111111112,69.95972222222223,1.0,1.6163411111111108,9
