GOM: Zeit [s],GOM: Dehnung (Mittelwert): Epsilon Y [%],Querdehnung (Mittelwert): Epsilon X [%],Verformung 1: LÃ¤nge Y-Differenz [mm],ZWICK-AVG: Dehnung,ZWICK-AVG: Standardkraft,ZWICK-AVG: Prfzeit,ZWICK-AVG: Geschwindigkeitsverhltnis,ZWICK-AVG: Standardweg,Sum of ZWICK samples
72.6,0.35361569,-0.0921357767,0.151678127,1.6116866666666665,674.2560000000001,69.76,1.0,1.6116866666666665,9
72.4,0.352751087,-0.0920782968,0.152504492,1.60720875,672.513875,69.5678125,1.0,1.60720875,8
72.2,0.351328927,-0.0915473779,0.149146209,1.6028599999999997,670.2738571428572,69.38071428571428,1.0,1.6028599999999997,7
72.0,0.349011569,-0.0915843489,0.149867029,1.59835,668.158375,69.1875,1.0,1.59835,8
71.8,0.348773487,-0.091253047,0.149087815,1.5926571428571428,665.5448571428572,68.94357142857143,1.0,1.5926571428571428,7
71.6,0.347101402,-0.0903416105,0.147783945,1.58877,665.5450000000001,68.7775,1.0,1.58877,2
71.4,0.345520827,-0.0903130066,0.147929454,1.5840866666666666,661.7698333333333,68.5775,1.0,1.5840866666666666,6
71.2,0.344300435,-0.0906437139,0.146776749,1.5789533333333334,658.5756666666666,68.3575,1.0,1.5789533333333334,6
71.0,0.34270937,-0.0911644636,0.146765262,1.57494,656.3978750000001,68.18531250000001,1.0,1.57494,8
70.8,0.34054122,-0.0892413822,0.144799048,1.5701224999999999,655.091125,67.9778125,1.0,1.5701224999999999,8
70.6,0.34027969,-0.0895203874,0.145834639,1.5647871428571427,652.3534285714286,67.74928571428572,1.0,1.5647871428571427,7
70.4,0.338873613,-0.0898134142,0.146028104,1.56037,650.058,67.5597222222222,1.0,1.56037,9
70.2,0.337766783,-0.0882179607,0.144396594,1.5556355555555559,647.3477777777777,67.35750000000002,1.0,1.5556355555555559,9
70.0,0.336876258,-0.0879453856,0.14258917,1.5507374999999999,644.8554999999999,67.1478125,1.0,1.5507374999999999,8
69.8,0.335132072,-0.0875680744,0.143382093,1.5463437500000001,643.5486250000001,66.96000000000001,1.0,1.5463437500000001,8
69.6,0.333301592,-0.0879512261,0.142918166,1.542092857142857,641.650857142857,66.7775,1.0,1.542092857142857,7
69.4,0.332569166,-0.0871619957,0.141180017,1.5371842857142857,638.9131428571428,66.56607142857142,1.0,1.5371842857142857,7
69.2,0.330199372,-0.0860738966,0.140700088,1.5323233333333333,636.8942222222222,66.35777777777778,1.0,1.5323233333333333,9
69.0,0.329482704,-0.086345573,0.140350341,1.5277033333333334,634.7647777777778,66.15972222222223,1.0,1.5277033333333334,9
68.8,0.32765842,-0.0852184632,0.140338335,1.5232300000000003,632.2482222222222,65.9686111111111,1.0,1.5232300000000003,9
68.6,0.327907883,-0.0867259128,0.139601832,1.518762,629.6542000000001,65.7775,1.0,1.518762,5
68.4,0.325494836,-0.0864484974,0.138068133,1.513887142857143,627.215142857143,65.56928571428573,1.0,1.513887142857143,7
68.2,0.324356673,-0.0850835349,0.138552529,1.5092050000000001,625.473,65.3675,1.0,1.5092050000000001,2
68.0,0.322294276,-0.0846584027,0.138576649,1.505465,623.1495000000001,65.2075,1.0,1.505465,6
67.8,0.322040936,-0.0842431419,0.13827193,1.4996571428571428,621.4902857142858,64.95785714285715,1.0,1.4996571428571428,7
67.6,0.320474135,-0.0835883678,0.135756558,1.4947871428571429,619.4992857142857,64.74892857142856,1.0,1.4947871428571429,7
67.4,0.319773215,-0.0840116587,0.135935744,1.4904387500000003,616.76125,64.5628125,1.0,1.4904387500000003,8
67.2,0.317819109,-0.0827745508,0.13554612,1.48553,614.801375,64.35281250000001,1.0,1.48553,8
67.0,0.31669142,-0.0829798219,0.135251232,1.48135,613.5671666666666,64.17416666666666,1.0,1.48135,6
66.8,0.315418812,-0.0826582266,0.134809205,1.4774649999999998,611.0989999999999,64.0075,1.0,1.4774649999999998,4
66.6,0.314128333,-0.0821117495,0.134994027,1.4718933333333335,608.2436666666667,63.76861111111111,1.0,1.4718933333333335,9
66.4,0.312988092,-0.0817684135,0.134401909,1.4673783333333332,606.3078333333333,63.57416666666666,1.0,1.4673783333333332,6
66.2,0.311522154,-0.0820957282,0.133165567,1.4627362499999998,603.476625,63.37531250000001,1.0,1.4627362499999998,8
66.0,0.31048943,-0.0806671921,0.133994606,1.4576475,600.427625,63.1575,1.0,1.4576475,8
65.8,0.30841898,-0.0817455078,0.132401624,1.4532855555555555,598.5642222222222,62.97083333333333,1.0,1.4532855555555555,9
65.6,0.3077018,-0.0805133701,0.132274538,1.4485225000000002,595.854125,62.767500000000005,1.0,1.4485225000000002,8
65.4,0.305372742,-0.0798604701,0.130938426,1.4440185714285714,594.3607142857143,62.574642857142855,1.0,1.4440185714285714,7
65.2,0.305134729,-0.0801328739,0.129974771,1.4395757142857142,592.1207142857141,62.38357142857142,1.0,1.4395757142857142,7
65.0,0.304016497,-0.0802360198,0.130363182,1.43478,590.337,62.1775,1.0,1.43478,6
64.8,0.302172611,-0.0794252163,0.128050953,1.4301171428571426,587.3918571428572,61.97785714285715,1.0,1.4301171428571426,7
64.6,0.300626281,-0.0783281566,0.129377182,1.42498125,584.5295,61.75750000000001,1.0,1.42498125,8
64.4,0.300145865,-0.0782066289,0.127888917,1.4206524999999999,582.787125,61.572500000000005,1.0,1.4206524999999999,8
64.2,0.298431633,-0.0769219338,0.127808711,1.4150816666666666,579.5931666666667,61.33416666666667,1.0,1.4150816666666666,6
64.0,0.29719432,-0.077267944,0.12789888,1.4109500000000001,577.7348,61.157500000000006,1.0,1.4109500000000001,5
63.8,0.294944942,-0.0763838076,0.126999035,1.4062949999999999,575.8183333333333,60.9575,1.0,1.4062949999999999,6
63.6,0.294042838,-0.0761709173,0.127053705,1.402695,573.6405,60.802499999999995,1.0,1.402695,4
63.4,0.293527204,-0.0767960062,0.127349091,1.3973849999999999,571.027125,60.575,1.0,1.3973849999999999,8
63.2,0.292691033,-0.0770102224,0.123963366,1.39225,569.7202857142856,60.35464285714287,1.0,1.39225,7
63.0,0.290651903,-0.0751770694,0.124032578,1.3878783333333333,567.3974999999999,60.1675,1.0,1.3878783333333333,6
62.8,0.289002113,-0.0756309201,0.122965307,1.383058,564.4938000000001,59.9615,1.0,1.383058,5
62.6,0.287705838,-0.0750761093,0.123392108,1.3788525,562.75125,59.7825,1.0,1.3788525,4
62.4,0.28619883,-0.0749206374,0.123449715,1.3737900000000003,559.557,59.56458333333333,1.0,1.3737900000000003,6
62.2,0.28584051,-0.0750078556,0.121232187,1.369205,558.831125,59.36749999999999,1.0,1.369205,8
62.0,0.283799882,-0.0739661091,0.121424755,1.36461875,554.69325,59.1703125,1.0,1.36461875,8
61.8,0.282975989,-0.0736540514,0.121253597,1.359092,553.343,58.9335,1.0,1.359092,5
61.6,0.281825225,-0.0724631388,0.121235093,1.354862,550.5554,58.75350000000001,1.0,1.354862,5
61.4,0.279786516,-0.0731701693,0.119912855,1.3500625,548.59525,58.54750000000001,1.0,1.3500625,8
61.2,0.278729163,-0.0731373895,0.119525051,1.3454412500000001,546.417625,58.349999999999994,1.0,1.3454412500000001,8
61.0,0.277306991,-0.0723373026,0.119043192,1.3413585714285716,543.5862857142857,58.17464285714285,1.0,1.3413585714285716,7
60.8,0.276431888,-0.0727174435,0.118461401,1.33615,541.2633333333333,57.951249999999995,1.0,1.33615,6
60.6,0.275380159,-0.0722199048,0.117248101,1.3317957142857144,538.6084285714286,57.763214285714284,1.0,1.3317957142857144,7
60.4,0.273532136,-0.0707057121,0.116420065,1.3269816666666665,537.198,57.557500000000005,1.0,1.3269816666666665,6
60.2,0.273030775,-0.0715211618,0.116638597,1.3225416666666667,535.4558333333333,57.36750000000001,1.0,1.3225416666666667,6
60.0,0.271038793,-0.0716956671,0.115108808,1.31795,531.6811666666666,57.17083333333333,1.0,1.31795,6
59.8,0.2702687,-0.0711377288,0.1161931,1.3132050000000002,528.777,56.96791666666666,1.0,1.3132050000000002,6
59.6,0.268252325,-0.0705642261,0.115074184,1.308392222222222,527.3253333333333,56.76194444444445,1.0,1.308392222222222,9
59.4,0.267830994,-0.0712808966,0.113786354,1.3042416666666667,525.2925,56.58416666666667,1.0,1.3042416666666667,6
59.2,0.266500761,-0.0696193792,0.114468396,1.299041111111111,522.4855555555555,56.36,1.0,1.299041111111111,9
59.0,0.265419784,-0.0691049964,0.113764695,1.2945085714285713,520.9367142857144,56.166071428571435,1.0,1.2945085714285713,7
58.8,0.264121356,-0.0697085019,0.114113891,1.289885,519.1946666666666,55.96750000000001,1.0,1.289885,6
58.6,0.26251535,-0.0685281513,0.112439723,1.2846342857142858,515.7099999999999,55.74321428571428,1.0,1.2846342857142858,7
58.4,0.260619383,-0.0693431932,0.112518787,1.2802914285714286,513.968,55.557500000000005,1.0,1.2802914285714286,7
58.2,0.259770809,-0.0683047645,0.111704573,1.2757800000000001,511.06411111111106,55.364444444444445,1.0,1.2757800000000001,9
58.0,0.258373508,-0.0684392257,0.109078452,1.270505,508.1601666666667,55.13791666666666,1.0,1.270505,6
57.8,0.257484546,-0.0669566298,0.108853591,1.2665214285714286,506.50100000000003,54.966071428571425,1.0,1.2665214285714286,7
57.6,0.25569584,-0.0670729341,0.110482084,1.26182375,504.60325,54.7653125,1.0,1.26182375,8
57.4,0.254773752,-0.0667084769,0.109134585,1.25716625,502.86099999999993,54.565,1.0,1.25716625,8
57.2,0.253297915,-0.067477927,0.108897561,1.252774,500.3782,54.3775,1.0,1.252774,5
57.0,0.25199844,-0.0668964722,0.107480454,1.2485666666666668,497.41616666666664,54.1975,1.0,1.2485666666666668,6
56.8,0.249975655,-0.0665073967,0.108030024,1.2432512500000001,495.45625,53.97,1.0,1.2432512500000001,8
56.6,0.248912257,-0.0661409529,0.107075789,1.2386966666666668,493.9316666666667,53.77458333333333,1.0,1.2386966666666668,6
56.4,0.24764173,-0.064935763,0.106971706,1.2336466666666666,490.54422222222223,53.55777777777777,1.0,1.2336466666666666,9
56.2,0.246024264,-0.0647186848,0.106491511,1.2291128571428571,488.0828571428571,53.363214285714285,1.0,1.2291128571428571,7
56.0,0.245808232,-0.0649183006,0.10448888,1.2244744444444446,484.9301111111111,53.16416666666666,1.0,1.2244744444444446,9
55.8,0.243877996,-0.0649879153,0.105045384,1.2194033333333334,482.60699999999997,52.9475,1.0,1.2194033333333334,6
55.6,0.243647689,-0.0647079592,0.10503749,1.2149725,479.99387500000006,52.75749999999999,1.0,1.2149725,8
55.4,0.241688959,-0.0633086781,0.103214434,1.210848,478.0772,52.581500000000005,1.0,1.210848,5
55.2,0.24010506,-0.0630804873,0.104554311,1.2052433333333334,475.3476666666666,52.34125,1.0,1.2052433333333334,6
55.0,0.239046009,-0.0622098437,0.103560808,1.20015,471.80520000000007,52.122,1.0,1.20015,5
54.8,0.238080046,-0.0614201682,0.102023569,1.1970375,470.847,51.988125,1.0,1.1970375,4
54.6,0.23607592,-0.0620200075,0.101222914,1.1921785714285715,467.92228571428575,51.780357142857156,1.0,1.1921785714285715,7
54.4,0.234562704,-0.0625056078,0.101142344,1.1873157142857145,465.68214285714294,51.571785714285724,1.0,1.1873157142857145,7
54.2,0.233214668,-0.0618436413,0.100050184,1.1823979999999998,463.0936,51.3615,1.0,1.1823979999999998,5
54.0,0.232624617,-0.061166929,0.098884453,1.17803375,461.046625,51.175,1.0,1.17803375,8
53.8,0.231690725,-0.0598990595,0.0992124178,1.1728928571428572,457.4685714285714,50.95464285714286,1.0,1.1728928571428572,7
53.6,0.229653477,-0.0601960737,0.0999202064,1.1682474999999999,454.94875,50.7553125,1.0,1.1682474999999999,8
53.4,0.228423101,-0.0591949395,0.0995623974,1.1637183333333334,452.4080000000001,50.560833333333335,1.0,1.1637183333333334,6
53.2,0.227418642,-0.058876952,0.0971445894,1.1594571428571427,450.7484285714286,50.37785714285714,1.0,1.1594571428571427,7
53.0,0.226815863,-0.0588443566,0.0973855563,1.1538719999999998,448.1104,50.138,1.0,1.1538719999999998,5
52.8,0.224638597,-0.0587276763,0.0963516191,1.1506483333333333,446.6003333333333,50.00083333333333,1.0,1.1506483333333333,6
52.6,0.223370573,-0.057696229,0.0972659218,1.14525,442.535,49.7695,1.0,1.14525,5
52.4,0.221293475,-0.0581562992,0.094377989,1.140934,442.1866,49.5855,1.0,1.140934,5
52.2,0.220887415,-0.0566060469,0.0948885518,1.1360133333333333,439.0506666666667,49.37416666666667,1.0,1.1360133333333333,6
52.0,0.218558234,-0.0562353989,0.0951444642,1.1306019999999999,436.61139999999995,49.14149999999999,1.0,1.1306019999999999,5
51.8,0.217965465,-0.0582328417,0.0944858207,1.1263733333333334,433.43655555555557,48.95972222222222,1.0,1.1263733333333334,9
51.6,0.21639763,-0.0576140838,0.0927486666,1.1216571428571431,430.8368571428572,48.757857142857134,1.0,1.1216571428571431,7
51.4,0.21601054,-0.0559309742,0.0926977393,1.1162750000000001,428.8873333333333,48.5275,1.0,1.1162750000000001,6
51.2,0.214960407,-0.056779234,0.0905071497,1.1125975000000001,425.9835,48.3703125,1.0,1.1125975000000001,8
51.0,0.213681497,-0.0556745781,0.0914345252,1.1084883333333333,424.82200000000006,48.194583333333334,1.0,1.1084883333333333,6
50.8,0.212231818,-0.0544981578,0.0914254565,1.1038257142857144,421.6278571428571,47.994642857142864,1.0,1.1038257142857144,7
50.6,0.210399328,-0.0544242128,0.0911211017,1.0986766666666667,419.30488888888885,47.77333333333334,1.0,1.0986766666666667,9
50.4,0.209312117,-0.0545175015,0.0904491468,1.0942159999999999,417.4464,47.58149999999999,1.0,1.0942159999999999,5
50.2,0.208183966,-0.0539798859,0.0906533246,1.088422,414.6588,47.3335,1.0,1.088422,5
50.0,0.206427454,-0.0533939906,0.0883647137,1.0844960000000001,412.2198,47.165499999999994,1.0,1.0844960000000001,5
49.8,0.205282881,-0.0532146196,0.0888344466,1.079641111111111,410.0126666666667,46.9575,1.0,1.079641111111111,9
49.6,0.205101163,-0.0542411528,0.0883061854,1.0753383333333333,407.39933333333335,46.77416666666667,1.0,1.0753383333333333,6
49.4,0.203140482,-0.0526201173,0.0873613795,1.0705566666666668,405.9474444444445,46.56888888888889,1.0,1.0705566666666668,9
49.2,0.201944765,-0.0527828556,0.085242134,1.0659366666666668,401.8821666666666,46.37083333333334,1.0,1.0659366666666668,6
49.0,0.201091405,-0.0520847443,0.0849334509,1.0617533333333335,400.14000000000004,46.19083333333333,1.0,1.0617533333333335,3
48.8,0.200370454,-0.0521323698,0.0863467096,1.05678,397.2361428571429,45.977500000000006,1.0,1.05678,7
48.6,0.199011567,-0.0518106695,0.085898359,1.0519387500000001,395.49375000000003,45.769999999999996,1.0,1.0519387500000001,8
48.4,0.197456803,-0.0524810196,0.0853901953,1.0475216666666665,392.2996666666667,45.58083333333334,1.0,1.0475216666666665,6
48.2,0.196065179,-0.0512924637,0.0862572399,1.042422857142857,390.5158571428572,45.363214285714285,1.0,1.042422857142857,7
48.0,0.194385893,-0.0511740937,0.0841235086,1.03756,388.27599999999995,45.15464285714285,1.0,1.03756,7
47.8,0.193375958,-0.0507975905,0.0825316902,1.0332333333333334,385.234,44.968888888888884,1.0,1.0332333333333334,9
47.6,0.192454585,-0.0502849309,0.0835259001,1.02862,383.51575,44.770312499999996,1.0,1.02862,8
47.4,0.190010987,-0.0500417262,0.0818945382,1.0239533333333333,380.58799999999997,44.57083333333333,1.0,1.0239533333333333,9
47.2,0.189962706,-0.0484889849,0.0816585749,1.0193,377.2971111111111,44.37083333333333,1.0,1.0193,9
47.0,0.188188188,-0.0482333907,0.0797253722,1.0145699999999997,375.58214285714286,44.16892857142857,1.0,1.0145699999999997,7
46.8,0.186245998,-0.0479255112,0.0800259842,1.010051111111111,372.45733333333334,43.975277777777784,1.0,1.010051111111111,9
46.6,0.184930146,-0.0489006305,0.0794960824,1.0055912500000002,370.231125,43.785000000000004,1.0,1.0055912500000002,8
46.4,0.184137062,-0.0474932413,0.0800552846,1.0008736249999999,367.18199999999996,43.582499999999996,1.0,1.0008736249999999,8
46.2,0.182724022,-0.0475974652,0.0796541184,0.9956628000000001,366.5722,43.358,1.0,0.9956628000000001,5
46.0,0.182514299,-0.0470549161,0.0777098308,0.9902758333333334,362.68133333333327,43.127500000000005,1.0,0.9902758333333334,6
45.8,0.179754692,-0.0476651133,0.0758553085,0.9865009999999999,359.99525000000006,42.965312499999996,1.0,0.9865009999999999,8
45.6,0.178069383,-0.0471297822,0.0778827499,0.9817953333333334,358.0351666666667,42.76416666666666,1.0,0.9817953333333334,6
45.4,0.177197824,-0.0463924981,0.0762556905,0.9769587777777777,355.4216666666667,42.557500000000005,1.0,0.9769587777777777,9
45.2,0.176372451,-0.0471549287,0.0770367542,0.9719735000000002,351.93733333333336,42.34416666666666,1.0,0.9719735000000002,6
45.0,0.174960517,-0.0456842754,0.0752203203,0.9677339999999999,350.77600000000007,42.161944444444444,1.0,0.9677339999999999,9
44.8,0.174141173,-0.0459234994,0.0746601504,0.9633278750000001,347.7995,41.9725,1.0,0.9633278750000001,8
44.6,0.173025509,-0.04498432,0.0751741707,0.9583244285714285,343.97271428571423,41.75785714285714,1.0,0.9583244285714285,7
44.4,0.170097217,-0.0448177682,0.0743143896,0.9533766,343.226,41.546,1.0,0.9533766,5
44.2,0.170715345,-0.0439788276,0.0736282627,0.9488645000000001,339.741375,41.352500000000006,1.0,0.9488645000000001,8
44.0,0.169138655,-0.0443662533,0.0732507164,0.9447234999999999,339.08799999999997,41.175312500000004,1.0,0.9447234999999999,8
43.8,0.167953403,-0.0445295447,0.071764708,0.9399228749999999,334.95025,40.9703125,1.0,0.9399228749999999,8
43.6,0.167229628,-0.043556224,0.0729650181,0.9358971666666666,333.3531666666666,40.7975,1.0,0.9358971666666666,6
43.4,0.164885751,-0.0433722853,0.0704085125,0.9305784285714286,330.03457142857144,40.56892857142857,1.0,0.9305784285714286,7
43.2,0.162950609,-0.0433420536,0.0711009531,0.9262393749999999,328.63462499999997,40.38249999999999,1.0,0.9262393749999999,8
43.0,0.162295472,-0.0420738876,0.0698475673,0.9214495,326.384,40.1775,1.0,0.9214495,6
42.8,0.160600452,-0.0425442762,0.0688922525,0.9157190000000001,322.31899999999996,39.9325,1.0,0.9157190000000001,4
42.6,0.160090676,-0.041620603,0.0704451009,0.9121704285714286,321.3232857142857,39.78035714285714,1.0,0.9121704285714286,7
42.4,0.158236478,-0.0416330846,0.0685083909,0.9070125555555555,317.6727777777778,39.56,1.0,0.9070125555555555,9
42.2,0.15824911,-0.0405731096,0.0683617508,0.9023545714285713,315.5988571428571,39.36035714285714,1.0,0.9023545714285713,7
42.0,0.155683876,-0.0413955025,0.0659970356,0.8979469999999999,313.6076666666667,39.170833333333334,1.0,0.8979469999999999,3
41.8,0.15562206,-0.0406729658,0.0676803089,0.8940681666666667,311.28450000000004,39.00416666666667,1.0,0.8940681666666667,6
41.6,0.153590276,-0.0393237651,0.0657792193,0.8886092500000001,308.380625,38.77,1.0,0.8886092500000001,8
41.4,0.152930697,-0.0384976541,0.0661099465,0.8839276,306.6384,38.5695,1.0,0.8839276,5
41.2,0.151343222,-0.0400644655,0.0666552771,0.8791645714285715,303.65171428571426,38.36607142857143,1.0,0.8791645714285715,7
41.0,0.149672567,-0.0393899417,0.0653953546,0.8747134444444443,300.44388888888886,38.17527777777778,1.0,0.8747134444444443,9
40.8,0.148468404,-0.0388153074,0.0627990573,0.8698562500000001,298.362625,37.9675,1.0,0.8698562500000001,8
40.6,0.147640735,-0.0388169088,0.0642715212,0.8651969999999999,296.7656666666667,37.7675,1.0,0.8651969999999999,6
40.4,0.146628781,-0.038638003,0.0642316876,0.8598552000000002,293.3972,37.5375,1.0,0.8598552000000002,5
40.2,0.145982665,-0.0383682114,0.0621565524,0.8556972222222221,291.7323333333334,37.35972222222223,1.0,0.8556972222222221,9
40.0,0.144008326,-0.0374061169,0.0615997466,0.8514664,288.8674,37.178000000000004,1.0,0.8514664,5
39.8,0.142542416,-0.0372085284,0.0619430024,0.846045142857143,286.97585714285714,36.94607142857143,1.0,0.846045142857143,7
39.6,0.141708826,-0.0371489927,0.0613728694,0.8414587499999999,284.642375,36.75,1.0,0.8414587499999999,8
39.4,0.140146248,-0.0362120478,0.0625263436,0.8372234285714283,282.74442857142856,36.56892857142857,1.0,0.8372234285714283,7
39.2,0.138923743,-0.0360299344,0.0607688783,0.832353,280.504375,36.36,1.0,0.832353,8
39.0,0.137477351,-0.0360942118,0.0600922075,0.8280270000000001,278.47183333333334,36.174166666666665,1.0,0.8280270000000001,6
38.8,0.136764744,-0.0349074975,0.0606094763,0.8231575,276.58437499999997,35.965,1.0,0.8231575,8
38.6,0.135036217,-0.0351381409,0.0590398895,0.8180550000000001,273.53542857142855,35.746071428571426,1.0,0.8180550000000001,7
38.4,0.13415681,-0.0358285255,0.0585096162,0.8138434444444443,271.406,35.566388888888895,1.0,0.8138434444444443,9
38.2,0.133956884,-0.0339955146,0.0573124848,0.8093576666666666,270.6316666666667,35.37416666666667,1.0,0.8093576666666666,6
38.0,0.131574258,-0.0341876074,0.0566811499,0.804852,266.9148,35.18150000000001,1.0,0.804852,5
37.8,0.131092929,-0.0338366292,0.0553809727,0.7999386666666668,265.21133333333336,34.97083333333333,1.0,0.7999386666666668,9
37.6,0.130429651,-0.0344005063,0.0548318595,0.7956142499999999,262.64625,34.785,1.0,0.7956142499999999,8
37.4,0.12927579,-0.0334974655,0.0549429338,0.7908571428571429,261.33957142857145,34.580357142857146,1.0,0.7908571428571429,7
37.2,0.127828812,-0.0333818499,0.0555100491,0.7858843333333333,257.855,34.3675,1.0,0.7858843333333333,6
37.0,0.127205653,-0.0329981035,0.0550081164,0.7815152857142857,256.61057142857146,34.18035714285714,1.0,0.7815152857142857,7
36.8,0.125634387,-0.0324769348,0.0541845895,0.7765413333333333,254.3706666666667,33.96791666666667,1.0,0.7765413333333333,6
