GOM: Zeit [s],GOM: Dehnung (Mittelwert): Epsilon Y [%],Querdehnung (Mittelwert): Epsilon X [%],Verformung 1: LÃ¤nge Y-Differenz [mm],ZWICK-AVG: Dehnung,ZWICK-AVG: Standardkraft,ZWICK-AVG: Prfzeit,ZWICK-AVG: Geschwindigkeitsverhltnis,ZWICK-AVG: Standardweg,Sum of ZWICK samples
36.6,0.124399045,-0.0313776827,0.0549551572,0.7718232857142857,253.87285714285713,33.76642857142857,1.0,0.7718232857142857,7
36.4,0.123395983,-0.0332899245,0.0532653336,0.76690125,251.10375,33.555,1.0,0.76690125,8
36.2,0.122471357,-0.0320136704,0.0531248882,0.7618476,248.79519999999997,33.337500000000006,1.0,0.7618476,5
36.0,0.121142415,-0.0323202723,0.052156273,0.7577632222222223,247.78855555555552,33.162222222222226,1.0,0.7577632222222223,9
35.8,0.120382677,-0.0314686904,0.0512924936,0.7531327777777777,244.8848888888889,32.96416666666667,1.0,0.7531327777777777,9
35.6,0.11921816,-0.0313522921,0.0505513603,0.7485197142857142,242.1747142857143,32.766071428571436,1.0,0.7485197142857142,7
35.4,0.118471865,-0.0312054268,0.0519472725,0.7433058571428569,239.43685714285715,32.543214285714285,1.0,0.7433058571428569,7
35.2,0.117244901,-0.0303909885,0.0520762456,0.7391674285714286,237.19685714285717,32.36642857142858,1.0,0.7391674285714286,7
35.0,0.116280222,-0.0302287848,0.050444568,0.7346873333333334,235.49599999999998,32.17458333333334,1.0,0.7346873333333334,6
34.8,0.115012331,-0.0300218736,0.0499726152,0.729738375,233.2455,31.9625,1.0,0.729738375,8
34.6,0.113931034,-0.0290191578,0.0501468058,0.725128,230.4767142857143,31.763571428571428,1.0,0.725128,7
34.4,0.113227844,-0.0291222156,0.0484290459,0.720434625,227.14775,31.562499999999996,1.0,0.720434625,8
34.2,0.112131646,-0.0290261408,0.0478605238,0.7157610000000001,224.31650000000002,31.3625,1.0,0.7157610000000001,8
34.0,0.110226438,-0.0285993135,0.0471069898,0.711564,223.2275,31.1825,1.0,0.711564,8
33.8,0.109716848,-0.0290604476,0.0492709691,0.706485125,220.17862499999998,30.965312500000003,1.0,0.706485125,8
33.6,0.107891158,-0.027966098,0.0486542206,0.70198,218.36377777777778,30.77333333333333,1.0,0.70198,9
33.4,0.107719428,-0.0276591719,0.0465539842,0.6972935714285714,217.28528571428572,30.57178571428571,1.0,0.6972935714285714,7
33.2,0.106335977,-0.027122937,0.0470551402,0.6931761428571429,215.79171428571428,30.394642857142856,1.0,0.6931761428571429,7
33.0,0.104938241,-0.0276239076,0.0455243701,0.687651,212.80485714285717,30.157499999999995,1.0,0.687651,7
32.8,0.103862298,-0.0271736304,0.0454543407,0.6830615,210.23316666666668,29.96083333333333,1.0,0.6830615,6
32.6,0.102411408,-0.0260936695,0.0446315538,0.6785071428571429,209.07171428571428,29.76607142857143,1.0,0.6785071428571429,7
32.4,0.101875374,-0.0256901906,0.0451953444,0.6739654285714286,206.33385714285714,29.57178571428571,1.0,0.6739654285714286,7
32.2,0.101323159,-0.0265690195,0.0435711781,0.6686381666666668,205.00633333333334,29.344166666666666,1.0,0.6686381666666668,6
32.0,0.100628523,-0.0254503926,0.0431916991,0.6647095555555554,202.8771111111111,29.175277777777776,1.0,0.6647095555555554,9
31.8,0.0990909538,-0.0256402657,0.0423038593,0.6598636250000001,200.79587500000002,28.9675,1.0,0.6598636250000001,8
31.6,0.0986187922,-0.0257038236,0.0423247655,0.6553473333333334,199.00544444444444,28.773055555555555,1.0,0.6553473333333334,9
31.4,0.0967968569,-0.0241347006,0.0414864255,0.6502515714285714,196.12928571428571,28.55464285714286,1.0,0.6502515714285714,7
31.2,0.096488637,-0.0242946778,0.0413545091,0.64593575,194.48025,28.369999999999997,1.0,0.64593575,8
31.0,0.0949656961,-0.0243428768,0.041432902,0.6412076666666667,192.5203333333333,28.167916666666667,1.0,0.6412076666666667,6
30.8,0.0935659557,-0.0239737724,0.0395798856,0.6362966666666666,190.77800000000002,27.9575,1.0,0.6362966666666666,6
30.6,0.0926448789,-0.0232987773,0.0422845827,0.6314228571428571,188.91157142857142,27.74892857142857,1.0,0.6314228571428571,7
30.4,0.0920411596,-0.0236327887,0.039506695,0.627151875,186.64000000000001,27.5653125,1.0,0.627151875,8
30.2,0.0908727981,-0.0229531071,0.0384139231,0.6225902857142857,185.1777142857143,27.368928571428572,1.0,0.6225902857142857,7
30.0,0.0905823644,-0.0226492513,0.0401734016,0.6177868571428571,182.68885714285716,27.163214285714282,1.0,0.6177868571428571,7
29.8,0.0894389353,-0.0230247025,0.0385644786,0.6137288,180.84679999999997,26.9895,1.0,0.6137288,5
29.6,0.088756059,-0.0232603695,0.0360383802,0.608367,179.45314285714286,26.760357142857146,1.0,0.608367,7
29.4,0.0874765672,-0.0228736323,0.0378025716,0.6035207499999999,176.40425,26.552812499999998,1.0,0.6035207499999999,8
29.2,0.086474772,-0.0216016723,0.0376517932,0.5988235714285715,174.72414285714285,26.351785714285715,1.0,0.5988235714285715,7
29.0,0.0850442929,-0.0222159567,0.0371145798,0.5950396,172.1358,26.1895,1.0,0.5950396,5
28.8,0.0839735488,-0.0216603375,0.0367898184,0.5895574,171.0904,25.953500000000002,1.0,0.5895574,5
28.6,0.0832450303,-0.0218182107,0.0366267797,0.5856545714285714,169.99514285714284,25.78607142857143,1.0,0.5856545714285714,7
28.4,0.0823804573,-0.0204050199,0.0356953104,0.5808472857142857,167.2572857142857,25.580357142857142,1.0,0.5808472857142857,7
28.2,0.0819278499,-0.0216112513,0.0350708356,0.575647,165.1666,25.357499999999998,1.0,0.575647,5
28.0,0.0812465789,-0.0205362943,0.0339854715,0.5711855555555555,163.1921111111111,25.166666666666668,1.0,0.5711855555555555,9
27.8,0.0799142583,-0.0212197898,0.0331891964,0.5664950000000001,160.869,24.966666666666665,1.0,0.5664950000000001,9
27.6,0.0786019888,-0.0203345899,0.0339942647,0.561749375,158.98162499999998,24.762812500000003,1.0,0.561749375,8
27.4,0.0780095686,-0.0205636887,0.0342639377,0.5574441250000001,157.457125,24.577499999999997,1.0,0.5574441250000001,8
27.2,0.0763014906,-0.0203197167,0.0332680779,0.55243,155.279125,24.3625,1.0,0.55243,8
27.0,0.0756368258,-0.0204849393,0.0324888903,0.5479711666666667,152.73816666666667,24.170833333333334,1.0,0.5479711666666667,6
26.8,0.0747134587,-0.0193635118,0.0319379506,0.5431317777777779,151.577,23.964166666666667,1.0,0.5431317777777779,9
26.6,0.0739734456,-0.0192938445,0.0363388592,0.5382341428571429,149.83457142857145,23.75464285714286,1.0,0.5382341428571429,7
26.4,0.0725985444,-0.0193643194,0.0328939584,0.533686125,147.22125000000003,23.5603125,1.0,0.533686125,8
26.2,0.0707487067,-0.0177677701,0.0298596039,0.5292217777777778,145.57577777777777,23.368611111111115,1.0,0.5292217777777778,9
26.0,0.0702901769,-0.0173499576,0.030413591,0.5249024285714285,144.1102857142857,23.18321428571429,1.0,0.5249024285714285,7
25.8,0.0688022418,-0.0181924342,0.0304096528,0.5196529999999999,142.119,22.957500000000003,1.0,0.5196529999999999,7
25.6,0.0684349348,-0.0180029881,0.0318105124,0.515518,139.09066666666664,22.780833333333334,1.0,0.515518,6
25.4,0.0672072313,-0.017016986,0.0295122474,0.5110504285714286,137.39,22.58928571428571,1.0,0.5110504285714286,7
25.2,0.0669036727,-0.0180399972,0.0286258,0.5060484444444444,135.316,22.37527777777778,1.0,0.5060484444444444,9
25.0,0.064978806,-0.0169632294,0.0282824361,0.5014167500000001,132.412,22.1775,1.0,0.5014167500000001,4
24.8,0.0641882586,-0.017458972,0.0289722972,0.49644383333333336,132.99283333333332,21.964166666666667,1.0,0.49644383333333336,6
24.6,0.0638335084,-0.0159686691,0.0266164183,0.4914753333333333,129.218,21.750833333333333,1.0,0.4914753333333333,6
24.4,0.0617349741,-0.0163705395,0.0291228119,0.486991,126.79811111111111,21.5575,1.0,0.486991,9
24.2,0.0615073343,-0.0158972533,0.0280326467,0.48209099999999994,125.44299999999998,21.3475,1.0,0.48209099999999994,4
24.0,0.0606995068,-0.0157756364,0.0248987026,0.4777552222222222,124.08777777777777,21.161944444444444,1.0,0.4777552222222222,9
23.8,0.0595761485,-0.0151519384,0.0267969284,0.47285837499999994,121.74062500000001,20.9525,1.0,0.47285837499999994,8
23.6,0.0592831747,-0.0153153758,0.0261195823,0.46812275,120.21612500000002,20.7503125,1.0,0.46812275,8
23.4,0.0583201562,-0.0138301603,0.0268485039,0.4637505714285714,118.47400000000002,20.563214285714285,1.0,0.4637505714285714,7
23.2,0.0571465433,-0.0141531799,0.0242730306,0.4590284285714285,115.98485714285714,20.360714285714288,1.0,0.4590284285714285,7
23.0,0.0552980274,-0.0146129079,0.02502961,0.45326325,113.6825,20.1125,1.0,0.45326325,4
22.8,0.0549150261,-0.0145061771,0.0239600246,0.4506615,112.08566666666667,20.000833333333336,1.0,0.4506615,6
22.6,0.0537603813,-0.0138011609,0.0250097789,0.4451871428571429,110.50942857142857,19.76607142857143,1.0,0.4451871428571429,7
22.4,0.0530919495,-0.0130358717,0.0235935908,0.4405426250000001,108.23812500000001,19.5675,1.0,0.4405426250000001,8
22.2,0.0520671859,-0.013914711,0.0233164593,0.435442,106.975,19.3495,1.0,0.435442,5
22.0,0.0519760064,-0.0131401326,0.022954172,0.4316534999999999,104.53583333333334,19.1875,1.0,0.4316534999999999,6
21.8,0.0511546835,-0.0124701154,0.0226366481,0.426367,103.084,18.96083333333333,1.0,0.426367,6
21.6,0.0497139884,-0.0130247782,0.0216698772,0.4213814285714285,100.8025142857143,18.746071428571433,1.0,0.4213814285714285,7
21.4,0.048676346,-0.0124697267,0.0208415629,0.4173241428571428,99.8068,18.571785714285713,1.0,0.4173241428571428,7
21.2,0.0473032146,-0.0125676177,0.0223356884,0.4118655,98.43781666666666,18.33791666666667,1.0,0.4118655,6
21.0,0.0459747858,-0.0126704952,0.0209099863,0.40757366666666667,94.66303333333333,18.154166666666665,1.0,0.40757366666666667,6
20.8,0.045580256,-0.0122400797,0.021196869,0.402974375,94.08227500000002,17.9578125,1.0,0.402974375,8
20.6,0.0456570497,-0.0114568495,0.0206261662,0.3984411666666667,92.63038333333333,17.764166666666664,1.0,0.3984411666666667,6
20.4,0.0439586828,-0.0110298007,0.0215272002,0.39398966666666674,90.59772222222223,17.573055555555555,1.0,0.39398966666666674,9
20.2,0.0430968779,-0.0107493873,0.0197462514,0.38873916666666664,88.56510000000002,17.3475,1.0,0.38873916666666664,6
20.0,0.0431872087,-0.0109722105,0.0200287856,0.384731875,87.33097500000001,17.175,1.0,0.384731875,8
19.8,0.0414415785,-0.0114281609,0.0179074618,0.37979414285714286,85.12204285714286,16.963571428571427,1.0,0.37979414285714286,7
19.6,0.0415629993,-0.0105326552,0.0196383102,0.374711,82.6330857142857,16.74607142857143,1.0,0.374711,7
19.4,0.0402122131,-0.0109722249,0.0190678452,0.3702222,80.4926,16.554000000000002,1.0,0.3702222,5
19.2,0.039505597,-0.00984778945,0.0171669441,0.36595971428571433,79.64634285714286,16.372142857142858,1.0,0.36595971428571433,7
19.0,0.0379914774,-0.0109437283,0.0174452582,0.3611562857142857,78.40188571428571,16.166071428571428,1.0,0.3611562857142857,7
18.8,0.0376386178,-0.0094458451,0.0179649483,0.35643037499999997,75.7885,15.963125,1.0,0.35643037499999997,8
18.6,0.0372271532,-0.00953563963,0.0152966858,0.3519238571428572,75.41515714285715,15.768928571428573,1.0,0.3519238571428572,7
18.4,0.0357205469,-0.0088280437,0.0156531903,0.34698660000000003,71.7813,15.5575,1.0,0.34698660000000003,5
18.2,0.0353842057,-0.00900413735,0.0175836922,0.3426458571428571,71.18394285714285,15.371785714285716,1.0,0.3426458571428571,7
18.0,0.0344514185,-0.00901190691,0.0149021114,0.3377715714285715,70.43724285714286,15.163214285714286,1.0,0.3377715714285715,7
17.8,0.0328851281,-0.00873421558,0.016192594,0.33290762499999993,67.7305125,14.955312500000002,1.0,0.33290762499999993,8
17.6,0.0323663207,-0.00887559394,0.0153866352,0.3284897142857143,66.70382857142857,14.766071428571427,1.0,0.3284897142857143,7
17.4,0.0324962914,-0.00867606745,0.0154017145,0.3236875,65.3349,14.559999999999999,1.0,0.3236875,8
17.2,0.0308389441,-0.00811345957,0.0145076193,0.31944600000000006,64.46376666666667,14.3775,1.0,0.31944600000000006,6
17.0,0.0311086812,-0.00789103113,0.013090857,0.31525339999999996,62.72152,14.1975,1.0,0.31525339999999996,5
16.8,0.029130035,-0.00829656144,0.0142446388,0.3103062,60.979240000000004,13.985500000000002,1.0,0.3103062,5
16.6,0.0293698755,-0.00831809636,0.014165753,0.30555025,59.236962500000004,13.7825,1.0,0.30555025,8
16.4,0.0288620408,-0.00740559826,0.0123126878,0.300641,57.99250000000001,13.571785714285713,1.0,0.300641,7
16.2,0.0279271368,-0.00676234644,0.0133803041,0.29561814285714283,56.49911428571429,13.3575,1.0,0.29561814285714283,7
16.0,0.0278858401,-0.00747631664,0.0125298737,0.29095725,54.010175,13.157499999999999,1.0,0.29095725,4
15.8,0.0263888716,-0.00699030227,0.0110962975,0.2865495,53.13905,12.9678125,1.0,0.2865495,8
15.6,0.0266282997,-0.00775542665,0.0120347676,0.28199957142857146,52.01904285714286,12.772142857142857,1.0,0.28199957142857146,7
15.4,0.0250105526,-0.00710059051,0.0116413872,0.277224125,49.2189625,12.567499999999999,1.0,0.277224125,8
15.2,0.0247692698,-0.00627210228,0.0114418472,0.272370875,47.258925000000005,12.36,1.0,0.272370875,8
15.0,0.0245635313,-0.00649383334,0.0101799344,0.267811875,45.9522125,12.165000000000001,1.0,0.267811875,8
14.8,0.0232134468,-0.00631950942,0.0117913308,0.26256250000000003,44.137350000000005,11.940833333333336,1.0,0.26256250000000003,6
14.6,0.0230460127,-0.0054681797,0.0110090352,0.258179875,44.2099625,11.752500000000001,1.0,0.258179875,8
14.4,0.0217592483,-0.00626436817,0.0112680549,0.25344,44.0544,11.548928571428572,1.0,0.25344,7
14.2,0.0217150473,-0.00547302401,0.010810385,0.24860983333333334,42.68546666666666,11.34125,1.0,0.24860983333333334,6
14.0,0.019983526,-0.00567034527,0.0112865076,0.24471416666666668,41.523950000000006,11.174166666666666,1.0,0.24471416666666668,6
13.8,0.0194492819,-0.0048437222,0.00900954764,0.23980333333333337,40.072066666666665,10.964166666666666,1.0,0.23980333333333337,6
13.6,0.0198738198,-0.0062077345,0.00909106627,0.23517014285714286,39.32538571428572,10.766071428571427,1.0,0.23517014285714286,7
13.4,0.0190857822,-0.00450491962,0.00802034987,0.23058099999999998,38.765375,10.57,1.0,0.23058099999999998,8
13.2,0.0184294695,-0.00458525676,0.00817275534,0.22671333333333335,37.458666666666666,10.404166666666667,1.0,0.22671333333333335,6
13.0,0.0178968734,-0.00471284356,0.00743684308,0.2214348888888889,36.9747,10.1775,1.0,0.2214348888888889,9
12.8,0.0174524179,-0.0050738881,0.0079253098,0.21717971428571428,35.84087142857143,9.994642857142859,1.0,0.21717971428571428,7
12.6,0.0172417158,-0.00422583647,0.00902264735,0.21164757142857143,35.59195714285715,9.757500000000002,1.0,0.21164757142857143,7
12.4,0.0171046298,-0.00492379909,0.0071548134,0.20738333333333334,34.5549,9.574166666666667,1.0,0.20738333333333334,6
12.2,0.0167654849,-0.00420905436,0.00881117407,0.20209075,32.667475,9.3478125,1.0,0.20209075,8
12.0,0.016054816,-0.0034203587,0.00773403661,0.1977674285714286,31.858557142857148,9.163571428571428,1.0,0.1977674285714286,7
11.8,0.0150117557,-0.00352490159,0.00768033372,0.19325125,30.054075000000005,8.9703125,1.0,0.19325125,8
11.6,0.0152480283,-0.00349504262,0.00657680111,0.18821849999999998,28.747366666666668,8.754166666666666,1.0,0.18821849999999998,6
11.4,0.0153130278,-0.00353376028,0.00815084133,0.1838384,28.22468,8.5655,1.0,0.1838384,5
11.2,0.014038653,-0.00289331557,0.00658033454,0.17878985714285714,26.880642857142863,8.349285714285715,1.0,0.17878985714285714,7
11.0,0.0133131575,-0.00262895441,0.00677600506,0.17478585714285713,24.889499999999998,8.1775,1.0,0.17478585714285713,7
10.8,0.0127152568,-0.00321370738,0.00700868925,0.169867875,24.1739125,7.967499999999999,1.0,0.169867875,8
10.6,0.0129232442,-0.00342235537,0.00651471579,0.16487159999999998,22.997880000000002,7.7535,1.0,0.16487159999999998,5
10.4,0.0122566349,-0.00289628481,0.00557362385,0.1609695,23.2302,7.587500000000001,1.0,0.1609695,6
10.2,0.0109238526,-0.00301758494,0.00700152241,0.15551262500000002,21.5605125,7.352500000000001,1.0,0.15551262500000002,8
10.0,0.0107243015,-0.00320494538,0.00378351529,0.15105683333333333,22.649433333333334,7.160833333333334,1.0,0.15105683333333333,6
9.8,0.00976981272,-0.0029835754,0.00529531423,0.146558625,20.036025,6.9678125,1.0,0.146558625,8
9.6,0.00958066001,-0.00178979925,0.00491694687,0.1413837142857143,18.915985714285714,6.746071428571429,1.0,0.1413837142857143,7
9.4,0.0109961152,-0.00372737815,0.00578054537,0.13650571428571429,18.169328571428572,6.5375000000000005,1.0,0.13650571428571429,7
9.2,0.00984434469,-0.00189485396,0.00472029656,0.1325652857142857,17.671528571428574,6.368928571428573,1.0,0.1325652857142857,7
9.0,0.00929807628,-0.00235705198,0.00353327458,0.12801285714285715,16.924828571428574,6.174642857142857,1.0,0.12801285714285715,7
8.8,0.00829741314,-0.00215560449,0.00382380147,0.122735875,15.680362500000003,5.9475,1.0,0.122735875,8
8.6,0.0087194018,-0.00199723629,0.00417530516,0.11859137499999998,14.809237500000002,5.77,1.0,0.11859137499999998,8
8.4,0.00789959577,-0.00228727074,0.00496025256,0.11366585714285715,14.187000000000001,5.557857142857143,1.0,0.11366585714285715,7
8.2,0.00773377765,-0.00188159009,0.00506369496,0.10903788888888889,12.195833333333333,5.359722222222222,1.0,0.10903788888888889,9
8.0,0.00764636143,-0.00209742142,0.00351766699,0.10446533333333334,12.195833333333333,5.164166666666667,1.0,0.10446533333333334,3
7.8,0.00616794704,-0.00164162763,0.00273284562,0.1000610375,9.8002275,4.975312499999999,1.0,0.1000610375,8
7.6,0.00562443188,-0.00238295969,0.00313678559,0.09536764285714285,6.471268571428572,4.7749999999999995,1.0,0.09536764285714285,7
7.4,0.00578451007,-0.00183665569,0.00306809716,0.09099562500000001,4.57344375,4.5874999999999995,1.0,0.09099562500000001,8
7.2,0.00559322609,-0.00135567991,0.00275888013,0.08556476666666667,2.6133949999999997,4.354166666666667,1.0,0.08556476666666667,6
7.0,0.0040669025,-0.00135906164,0.00260810302,0.08163603999999999,3.136074,4.1855,1.0,0.08163603999999999,5
6.8,0.00303506025,-0.00129066748,0.00190068005,0.07688698,1.742264,3.982,1.0,0.07688698,5
6.6,0.00282709067,-0.00128368361,0.00185516487,0.071772,2.6133975,3.7628125,1.0,0.071772,8
6.4,0.00139735818,0.000268122557,0.00284819671,0.0670396375,3.2667450000000002,3.5603124999999998,1.0,0.0670396375,8
6.2,0.00131635199,-0.000782482667,0.00108971271,0.062167071428571426,1.9911571428571426,3.3521428571428573,1.0,0.062167071428571426,7
6.0,0.000646777219,-0.000134815444,0.00031914589,0.05808245000000001,3.0489612499999996,3.1774999999999998,1.0,0.05808245000000001,8
5.8,0.00104943987,0.00045197585,0.00172921764,0.053427425,2.1778287499999998,2.9775000000000005,1.0,0.053427425,8
5.6,0.00091330101,-0.000442771743,0.00207668129,0.0485588625,2.6133949999999997,2.7678125,1.0,0.0485588625,8
5.4,0.000771133966,-0.000730047652,0.000575414109,0.0437707375,2.3956124999999995,2.5624999999999996,1.0,0.0437707375,8
5.2,0.000868829812,-0.000708206633,0.00111478445,0.03921354,2.787621,2.3674999999999997,1.0,0.03921354,10
5.0,0.000589072056,1.94921802e-05,0.00153672331,0.034194525,1.9600475,2.1525000000000003,1.0,0.034194525,8
4.8,0.000728924609,-0.00039424672,0.00141415796,0.029698714285714283,2.240052857142857,1.9603571428571431,1.0,0.029698714285714283,7
4.6,0.00114612424,5.30902586e-05,0.0015903826,0.02569666,2.0907159999999996,1.7894999999999999,1.0,0.02569666,5
4.4,0.000857988953,0.000582522684,0.00150497416,0.0202914,2.17783,1.5575,1.0,0.0202914,8
4.2,0.000953166229,-0.000716587333,0.00311926024,0.01588153,2.0907159999999996,1.3675000000000002,1.0,0.01588153,10
4.0,0.000716921625,-0.000100131551,0.00120276172,0.011216623333333333,1.4518866666666668,1.1675,1.0,0.011216623333333333,6
3.8,0.000748869594,-9.82698541e-05,0.000312643926,0.006466082857142856,1.742262857142857,0.9639285714285715,1.0,0.006466082857142856,7
3.6,-0.000344979601,-5.94910523e-05,0.00113840522,0.0017703902250000003,1.5244824999999997,0.7625000000000001,0.875,0.0017703902250000003,8
3.4,0.000818471806,0.000189791935,0.0007806964,0.0,0.6533487499999999,0.56,0.0,0.0,8
3.2,0.000713810434,-2.07762304e-05,0.00089359213,0.0,1.250000000008189e-06,0.36749999999999994,0.0,0.0,8
3.0,0.000119095238,-0.000594768764,0.0005096506,0.0,0.5226789999999999,0.15425000000000003,0.9,0.0,10
2.8,0.000326764738,-0.000775389911,0.000472045205,-,-,-,-,-
2.6,7.73542505e-05,-0.000486627343,8.95699254e-05,-,-,-,-,-
2.4,-6.45713737e-05,-0.000337244499,0.00120955265,-,-,-,-,-
2.2,0.000379134851,-5.07331591e-05,0.00144332604,-,-,-,-,-
2.0,-5.4017677e-05,-0.000123779942,0.00192082678,-,-,-,-,-
1.8,-6.39609348e-05,0.000387290381,0.000763339037,-,-,-,-,-
1.6,-0.000202919413,0.000447057079,0.000434355363,-,-,-,-,-
1.4,0.000823179896,-5.36475071e-05,0.00137144571,-,-,-,-,-
1.2,-0.000409121083,-0.00031548994,0.00144380729,-,-,-,-,-
1.0,0.000503231368,-0.00095921613,0.000544164158,-,-,-,-,-
0.8,0.000146701905,-0.00017183525,0.000390830645,-,-,-,-,-
0.6,-3.39312739e-05,0.000813285363,0.00157615135,-,-,-,-,-
0.4,-0.000204961956,-0.000631498413,0.000422271394,-,-,-,-,-
0.2,0.000626655115,0.000415111025,0.000535223919,-,-,-,-,-
